Nx=  50 Ny= 8 t= 0.000 J= 0.000 N_up=  0 N_down=  0 M1= 3600 M2= 12000
   1  1     0.897414019016507
   1  2     0.896871965793684
   1  3     0.897451514814602
   1  4     0.898118533283162
   1  5     0.898515887312968
   1  6     0.899007203807931
   1  7     0.899436499161300
   1  8     0.898848943450660
   2  1     0.875891333247799
   2  2     0.875431729952979
   2  3     0.876246547091180
   2  4     0.876744452698006
   2  5     0.876662771783244
   2  6     0.877096638221802
   2  7     0.878045270736478
   2  8     0.877804007363964
   3  1     0.852836398631245
   3  2     0.852381423304829
   3  3     0.853166220441011
   3  4     0.853421014743411
   3  5     0.852917838476926
   3  6     0.853036815406269
   3  7     0.854046262273318
   3  8     0.854364504664740
   4  1     0.869661149932756
   4  2     0.868566232933286
   4  3     0.869168326291058
   4  4     0.869892099958535
   4  5     0.869983381942111
   4  6     0.870343884060431
   4  7     0.871226111342271
   4  8     0.871317232155174
   5  1     0.877096923121785
   5  2     0.876198963837236
   5  3     0.876371990040190
   5  4     0.876854971598137
   5  5     0.876891896250242
   5  6     0.876961076286209
   5  7     0.877460737665975
   5  8     0.877725794763630
   6  1     0.850803596267900
   6  2     0.850263343578607
   6  3     0.850303887849221
   6  4     0.850534934055475
   6  5     0.850290282286268
   6  6     0.849957752270431
   6  7     0.850260036484347
   6  8     0.850877083149760
   7  1     0.865372226393094
   7  2     0.864916508070280
   7  3     0.864885189842295
   7  4     0.864991893970240
   7  5     0.864642225644561
   7  6     0.864188857158417
   7  7     0.864486212947855
   7  8     0.865348584457175
   8  1     0.865785953323759
   8  2     0.865230312569718
   8  3     0.865125552649760
   8  4     0.865296826570764
   8  5     0.865082946611218
   8  6     0.864666687185547
   8  7     0.864865739885374
   8  8     0.865663721017748
   9  1     0.859031183431804
   9  2     0.858174822213340
   9  3     0.858152332395901
   9  4     0.858664891265429
   9  5     0.858794493060472
   9  6     0.858574242784747
   9  7     0.858789289180537
   9  8     0.859370053249461
  10  1     0.865419764186250
  10  2     0.864635337825209
  10  3     0.864558094997800
  10  4     0.864988173455643
  10  5     0.865010585591415
  10  6     0.864675201175645
  10  7     0.864829094888686
  10  8     0.865500042507651
  11  1     0.857268393050978
  11  2     0.856664315127460
  11  3     0.856549316209710
  11  4     0.856843035916777
  11  5     0.856709789915658
  11  6     0.856248214395666
  11  7     0.856360177334502
  11  8     0.857112520724453
  12  1     0.865981664965950
  12  2     0.865288877805324
  12  3     0.865203762154684
  12  4     0.865601750575068
  12  5     0.865591155219260
  12  6     0.865242872986683
  12  7     0.865446379101063
  12  8     0.866170657399979
  13  1     0.867780551449580
  13  2     0.867010848844124
  13  3     0.866867765643872
  13  4     0.867263549411040
  13  5     0.867266157084874
  13  6     0.866897574406183
  13  7     0.867048961659223
  13  8     0.867796575942776
  14  1     0.856706056568146
  14  2     0.855923983651330
  14  3     0.855838778135659
  14  4     0.856290595698570
  14  5     0.856294855119995
  14  6     0.855890048638993
  14  7     0.856027570881163
  14  8     0.856760980019850
  15  1     0.865793732528578
  15  2     0.865019235930590
  15  3     0.864916893324526
  15  4     0.865325972544534
  15  5     0.865271541626806
  15  6     0.864830351367168
  15  7     0.864996474530576
  15  8     0.865810700081319
  16  1     0.863867449739609
  16  2     0.863111544628180
  16  3     0.862961106231465
  16  4     0.863323190632665
  16  5     0.863245990270501
  16  6     0.862783688903546
  16  7     0.862922764927615
  16  8     0.863760190333064
  17  1     0.862177079747693
  17  2     0.861332482441605
  17  3     0.861240988056514
  17  4     0.861723775722341
  17  5     0.861758874805623
  17  6     0.861372660736490
  17  7     0.861535189190911
  17  8     0.862283669345045
  18  1     0.865542165704011
  18  2     0.864710936786153
  18  3     0.864595698081625
  18  4     0.865066266893617
  18  5     0.865080867945378
  18  6     0.864653086315526
  18  7     0.864776922321196
  18  8     0.865544070976822
  19  1     0.858560985367802
  19  2     0.857797240419241
  19  3     0.857681129924167
  19  4     0.858097900028013
  19  5     0.858047432300890
  19  6     0.857575682294524
  19  7     0.857697398348034
  19  8     0.858508352028264
  20  1     0.866236317694489
  20  2     0.865422256131352
  20  3     0.865299791809870
  20  4     0.865724160071498
  20  5     0.865688114427180
  20  6     0.865251423950970
  20  7     0.865431735269507
  20  8     0.866267903874491
  21  1     0.866178752261156
  21  2     0.865357322288531
  21  3     0.865201720697389
  21  4     0.865626000483767
  21  5     0.865609872660413
  21  6     0.865165090783449
  21  7     0.865297867854881
  21  8     0.866116306608908
  22  1     0.859757192395670
  22  2     0.858927674574732
  22  3     0.858832790461903
  22  4     0.859320800737982
  22  5     0.859343390542472
  22  6     0.858914449010241
  22  7     0.859045987089492
  22  8     0.859812576387094
  23  1     0.864797708352876
  23  2     0.863981235217547
  23  3     0.863857558705010
  23  4     0.864300413590407
  23  5     0.864262993739357
  23  6     0.863785213182431
  23  7     0.863922175589796
  23  8     0.864765078434445
  24  1     0.860968602576459
  24  2     0.860190068657981
  24  3     0.860051217822125
  24  4     0.860458340786327
  24  5     0.860396920853850
  24  6     0.859907709292236
  24  7     0.860031362710917
  24  8     0.860882014822945
  25  1     0.865248316837612
  25  2     0.864396229203211
  25  3     0.864303468557058
  25  4     0.864800211558163
  25  5     0.864824079701042
  25  6     0.864404553930652
  25  7     0.864562947525344
  25  8     0.865340260184270
  26  1     0.866075398968330
  26  2     0.865224660158941
  26  3     0.865093288746042
  26  4     0.865568151970086
  26  5     0.865575947615001
  26  6     0.865128571800572
  26  7     0.865258519507903
  26  8     0.866054650873168
  27  1     0.859065758844442
  27  2     0.858253240412806
  27  3     0.858147952326123
  27  4     0.858606012488676
  27  5     0.858583381942008
  27  6     0.858132361651828
  27  7     0.858286674834373
  27  8     0.859089762628952
  28  1     0.865351298157436
  28  2     0.864520385331898
  28  3     0.864414347419567
  28  4     0.864871564810222
  28  5     0.864828369156334
  28  6     0.864354055967926
  28  7     0.864518110772223
  28  8     0.865365763581530
  29  1     0.862729021322228
  29  2     0.861924423923010
  29  3     0.861797706867408
  29  4     0.862233429044771
  29  5     0.862181969302149
  29  6     0.861691259332026
  29  7     0.861817325179996
  29  8     0.862666780856308
  30  1     0.863923601835403
  30  2     0.863069314067260
  30  3     0.862961321965078
  30  4     0.863433567890635
  30  5     0.863436067478813
  30  6     0.863017109412440
  30  7     0.863196753537751
  30  8     0.864003351701733
  31  1     0.865733855029753
  31  2     0.864874275942197
  31  3     0.864728591734139
  31  4     0.865183117591644
  31  5     0.865174490999681
  31  6     0.864729728474332
  31  7     0.864882321649446
  31  8     0.865708572463642
  32  1     0.858174649971957
  32  2     0.857376286382341
  32  3     0.857269348352289
  32  4     0.857723958192903
  32  5     0.857700816914902
  32  6     0.857241661324548
  32  7     0.857374261968048
  32  8     0.858173809797349
  33  1     0.866630797391979
  33  2     0.865825797950384
  33  3     0.865720975711749
  33  4     0.866157892382773
  33  5     0.866114773680506
  33  6     0.865658825893517
  33  7     0.865827572763378
  33  8     0.866660186162381
  34  1     0.865323528451662
  34  2     0.864524317694472
  34  3     0.864370327652936
  34  4     0.864768910783164
  34  5     0.864713089911804
  34  6     0.864243223051920
  34  7     0.864383067772403
  34  8     0.865234114764289
  35  1     0.860745128919940
  35  2     0.859909394040011
  35  3     0.859799665176377
  35  4     0.860269185881447
  35  5     0.860296838715675
  35  6     0.859902431162994
  35  7     0.860062981464717
  35  8     0.860824850921095
  36  1     0.864879592108434
  36  2     0.864054013504902
  36  3     0.863925434031580
  36  4     0.864384760916302
  36  5     0.864394874242560
  36  6     0.863957363955333
  36  7     0.864078027712429
  36  8     0.864865040456068
  37  1     0.858554674985526
  37  2     0.857806311266806
  37  3     0.857670159091805
  37  4     0.858074079288821
  37  5     0.858034021874384
  37  6     0.857562792182215
  37  7     0.857659034632359
  37  8     0.858468235939764
  38  1     0.867448336661220
  38  2     0.866670447773854
  38  3     0.866523026736728
  38  4     0.866907264064810
  38  5     0.866891775889495
  38  6     0.866495540531743
  38  7     0.866663977132538
  38  8     0.867466088471446
  39  1     0.867120056046634
  39  2     0.866316571326369
  39  3     0.866116994523063
  39  4     0.866506546132123
  39  5     0.866532453016487
  39  6     0.866143440921777
  39  7     0.866261012746632
  39  8     0.867033124492758
  40  1     0.856100020998332
  40  2     0.855316694093341
  40  3     0.855187021338448
  40  4     0.855649484269925
  40  5     0.855752659867308
  40  6     0.855413276728576
  40  7     0.855510190318302
  40  8     0.856170161350084
  41  1     0.866023065084927
  41  2     0.865362731658146
  41  3     0.865194116428072
  41  4     0.865499190411589
  41  5     0.865419294453517
  41  6     0.864946462243968
  41  7     0.865037222395546
  41  8     0.865870001565749
  42  1     0.861917904161742
  42  2     0.861331802883474
  42  3     0.861112969625387
  42  4     0.861320138555429
