     137     146      -0.182476618      -0.182584562       0.065262727       0.050799565
     145     154      -0.175216588      -0.186177914       0.068304990       0.052902101
     153     162      -0.183635719      -0.179161802       0.070763829       0.055770425
     161     170      -0.184886927      -0.203041240       0.078527417       0.062331881
     169     178      -0.183572303      -0.179347302       0.069337462       0.053863236
     177     186      -0.180908347      -0.183738719       0.068785473       0.053232347
     185     194      -0.178864190      -0.189927789       0.072108277       0.055957522
     193     202      -0.182528766      -0.182699532       0.071374055       0.055779790
     201     210      -0.182728360      -0.191478468       0.073017713       0.056907599
     209     218      -0.179737740      -0.183400166       0.069071948       0.053489014
     217     226      -0.180589965      -0.180261184       0.069153387       0.053519686
     225     234      -0.182262196      -0.198999716       0.076678869       0.060361475
     233     242      -0.183811604      -0.181143191       0.071195199       0.055977466
     241     250      -0.183442988      -0.186933174       0.069421407       0.053877768
     249     258      -0.176282021      -0.183206432       0.066351429       0.051550247
     257     266      -0.181464996      -0.174465308       0.068421249       0.053682964
     138     147      -0.256395623      -0.181262281       0.050729956       0.065824854
     146     155      -0.255718239      -0.184663633       0.052832446       0.068786959
     154     163      -0.258379615      -0.177845688       0.055701416       0.071337514
     162     171      -0.268878865      -0.201673741       0.062263219       0.079215491
     170     179      -0.262837661      -0.178147434       0.053823516       0.070068185
     178     187      -0.261406552      -0.182360534       0.053165220       0.069365243
     186     195      -0.260831550      -0.188541542       0.055892125       0.072655431
     194     203      -0.263673471      -0.181367592       0.055723532       0.071996558
     202     211      -0.264810032      -0.190153675       0.056845940       0.073685622
     210     219      -0.261428060      -0.182091456       0.053432320       0.069728589
     218     227      -0.261490654      -0.178887438       0.053460836       0.069713677
     226     235      -0.262003444      -0.197633287       0.060291303       0.077172666
     234     243      -0.267574558      -0.179769471       0.055932167       0.071859024
     242     251      -0.260299604      -0.185688653       0.053823398       0.070141483
     250     259      -0.257761427      -0.181829099       0.051488475       0.066976835
     258     267      -0.257671679      -0.173092530       0.053617691       0.068920213
     139     148      -0.181509189      -0.181133403       0.066172575       0.049989891
     147     156      -0.174296362      -0.184548630       0.069157592       0.052078865
     155     164      -0.182718803      -0.177769234       0.071720839       0.054959060
     163     172      -0.183894041      -0.201560434       0.079576632       0.061477896
     171     180      -0.182646214      -0.178029139       0.070436551       0.053057682
     179     188      -0.179973739      -0.182243757       0.069722299       0.052425425
     187     196      -0.177960870      -0.188422548       0.073016135       0.055158026
     195     204      -0.181646331      -0.181262261       0.072376025       0.054978733
     203     212      -0.181800859      -0.190038305       0.074049430       0.056086493
     211     220      -0.178819882      -0.181990109       0.070097822       0.052683101
     219     228      -0.179694636      -0.178778249       0.070082040       0.052733728
     227     236      -0.181359946      -0.197548703       0.077529417       0.059571291
     235     244      -0.182948046      -0.179621325       0.072243370       0.055154797
     243     252      -0.182500723      -0.185565809       0.070501210       0.053054107
     251     260      -0.175327284      -0.181741324       0.067348447       0.050730375
     259     268      -0.180579068      -0.172984687       0.069292743       0.052907801
     140     149      -0.256459052      -0.181037636       0.050388782       0.065770054
     148     157      -0.255930483      -0.184724071       0.052500237       0.068816208
     156     165      -0.258598314      -0.177778136       0.055386655       0.071305507
     164     173      -0.268874387      -0.201525696       0.061892479       0.079002907
     172     181      -0.262731541      -0.177952552       0.053453258       0.069878218
     180     189      -0.261455701      -0.182242714       0.052829271       0.069303599
     188     197      -0.260979179      -0.188475940       0.055567904       0.072618684
     196     205      -0.263832615      -0.181251489       0.055393894       0.071918335
     204     213      -0.264845559      -0.189981623       0.056496281       0.073526832
     212     221      -0.261403041      -0.181984008       0.053090720       0.069592703
     220     229      -0.261547557      -0.178833631       0.053136968       0.069688362
     228     237      -0.262178440      -0.197572079       0.059981548       0.077164297
     236     245      -0.267719767      -0.179616736       0.055572014       0.071735240
     244     253      -0.260276100      -0.185414084       0.053459156       0.069936621
     252     261      -0.257676797      -0.181808252       0.051145282       0.066840053
     260     269      -0.257716482      -0.173118823       0.053316016       0.068969853
     141     150      -0.181453990      -0.181123974       0.066238925       0.050030966
     149     158      -0.174377165      -0.184736737       0.069299701       0.052214667
     157     166      -0.182729477      -0.177916385       0.071777344       0.054991853
     165     174      -0.183791796      -0.201413736       0.079470769       0.061364488
     173     182      -0.182542436      -0.177909298       0.070336857       0.052964670
     181     190      -0.179945887      -0.182295377       0.069769023       0.052462997
     189     198      -0.178010466      -0.188497116       0.073089361       0.055226780
     197     206      -0.181677045      -0.181264629       0.072386751       0.054982368
     205     214      -0.181778088      -0.189942920       0.073999807       0.056020998
     213     222      -0.178770989      -0.181953244       0.070063683       0.052643070
     221     230      -0.179708944      -0.178876715       0.070153015       0.052811195
     229     238      -0.181443281      -0.197674182       0.077633984       0.059678826
     237     246      -0.183031041      -0.179525272       0.072206056       0.055142112
     245     254      -0.182492982      -0.185407469       0.070414186       0.052947702
     253     262      -0.175256638      -0.181743871       0.067310223       0.050690314
     261     270      -0.180612269      -0.173215069       0.069425234       0.053063309
     142     151      -0.256412976      -0.181024182       0.050446043       0.065916357
     150     159      -0.256058002      -0.184928392       0.052619220       0.069061286
     158     167      -0.258657821      -0.177934070       0.055410950       0.071467239
     166     175      -0.268740325      -0.201413900       0.061772959       0.079019733
