 Nx=          50 Ny=           8 Jd=  -1.73205080756888     
 -6.928203230275511E-002        3600       12000
       1       9          -0.013868731           0.027375026           0.000000000           0.000000000
       9      17          -0.029154250           0.029128735           0.000000000           0.000000000
      17      25          -0.031935111           0.032392417           0.000000000           0.000000000
      25      33          -0.030778712           0.028182697           0.000000000           0.000000000
      33      41          -0.030252765           0.030941098           0.000000000           0.000000000
      41      49          -0.031872554           0.031241723           0.000000000           0.000000000
      49      57          -0.033018798           0.032936587           0.000000000           0.000000000
      57      65          -0.033543231           0.032371077           0.000000000           0.000000000
      65      73          -0.033407138           0.032616744           0.000000000           0.000000000
      73      81          -0.033377756           0.032343204           0.000000000           0.000000000
      81      89          -0.033385183           0.032578380           0.000000000           0.000000000
      89      97          -0.033470284           0.032511929           0.000000000           0.000000000
      97     105          -0.033489486           0.032595051           0.000000000           0.000000000
     105     113          -0.033499226           0.032535337           0.000000000           0.000000000
     113     121          -0.033488521           0.032564105           0.000000000           0.000000000
     121     129          -0.033494644           0.032546523           0.000000000           0.000000000
     129     137          -0.033498911           0.032566034           0.000000000           0.000000000
     137     145          -0.033502864           0.032555004           0.000000000           0.000000000
     145     153          -0.033501792           0.032562771           0.000000000           0.000000000
     153     161          -0.033503632           0.032559737           0.000000000           0.000000000
     161     169          -0.033505532           0.032565478           0.000000000           0.000000000
     169     177          -0.033507432           0.032563163           0.000000000           0.000000000
     177     185          -0.033506989           0.032563703           0.000000000           0.000000000
     185     193          -0.033506013           0.032560546           0.000000000           0.000000000
     193     201          -0.033503203           0.032556399           0.000000000           0.000000000
     201     209          -0.033500801           0.032554031           0.000000000           0.000000000
     209     217          -0.033504416           0.032556065           0.000000000           0.000000000
     217     225          -0.033503628           0.032555361           0.000000000           0.000000000
     225     233          -0.033504243           0.032556034           0.000000000           0.000000000
     233     241          -0.033502971           0.032552569           0.000000000           0.000000000
     241     249          -0.033503139           0.032557163           0.000000000           0.000000000
     249     257          -0.033502313           0.032550863           0.000000000           0.000000000
     257     265          -0.033502549           0.032559983           0.000000000           0.000000000
     265     273          -0.033498485           0.032542727           0.000000000           0.000000000
     273     281          -0.033498085           0.032563572           0.000000000           0.000000000
     281     289          -0.033493666           0.032533400           0.000000000           0.000000000
     289     297          -0.033503639           0.032592821           0.000000000           0.000000000
     297     305          -0.033493189           0.032508039           0.000000000           0.000000000
     305     313          -0.033476034           0.032578585           0.000000000           0.000000000
     313     321          -0.033395274           0.032342641           0.000000000           0.000000000
     321     329          -0.033390683           0.032618475           0.000000000           0.000000000
     329     337          -0.033415526           0.032364835           0.000000000           0.000000000
     337     345          -0.033543314           0.032934924           0.000000000           0.000000000
     345     353          -0.033026940           0.031250816           0.000000000           0.000000000
     353     361          -0.031934171           0.030994107           0.000000000           0.000000000
     361     369          -0.030434744           0.028282600           0.000000000           0.000000000
     369     377          -0.031053991           0.032473720           0.000000000           0.000000000
     377     385          -0.032020059           0.029017327           0.000000000           0.000000000
     385     393          -0.028944523           0.027214208           0.000000000           0.000000000

       2      10          -0.013846914           0.027488178           0.000000000           0.000000000
      10      18          -0.029094240           0.029210278           0.000000000           0.000000000
