 Nx=          50 Ny=           8 J2=  0.000000000000000E+000 kept_max=
       12000
      57      65       1     0.69774419310266     0.84455262385434     0.83830540013489
      57      73       2     0.71303344859367     0.84455262385434     0.84943036829794
      57      81       3     0.75125909091302     0.84455262385434     0.89122376753524
      57      89       4     0.75143454981410     0.84455262385434     0.89008609259656
      57      97       5     0.72295627699447     0.84455262385434     0.85598284240280
      57     105       6     0.72189868238327     0.84455262385434     0.85475780452639
      57     113       7     0.72578075181928     0.84455262385434     0.85938776524238
      57     121       8     0.74330180775782     0.84455262385434     0.88013376582281
      57     129       9     0.74059959811893     0.84455262385434     0.87691730860263
      57     137      10     0.72793020529177     0.84455262385434     0.86190849862530
      57     145      11     0.72861871099176     0.84455262385434     0.86272652621168
      57     153      12     0.73052542650050     0.84455262385434     0.86498562001069
      57     161      13     0.73743027249512     0.84455262385434     0.87316162462581
      57     169      14     0.73501904169734     0.84455262385434     0.87030590561338
      57     177      15     0.73038700143143     0.84455262385434     0.86482101897959
      57     185      16     0.73167003148358     0.84455262385434     0.86634032175519
      57     193      17     0.73324024975188     0.84455262385434     0.86819960944191
      57     201      18     0.73391154194880     0.84455262385434     0.86899447879333
      57     209      19     0.73223634812184     0.84455262385434     0.86701092314416
      57     217      20     0.73046203409424     0.84455262385434     0.86491002207777
      57     225      21     0.73388227120642     0.84455262385434     0.86895978855721
      57     233      22     0.73633877878523     0.84455262385434     0.87186844029913
      57     241      23     0.73144035957732     0.84455262385434     0.86606842462490
      57     249      24     0.72959969307074     0.84455262385434     0.86388896612173
      57     257      25     0.72848811818801     0.84455262385434     0.86257279581269
      57     265      26     0.73834476561228     0.84455262385434     0.87424364648609
      57     273      27     0.74157366319182     0.84455262385434     0.87806685130904
      57     281      28     0.72785892222985     0.84455262385434     0.86182779106733
      57     289      29     0.72412700343794     0.84455262385434     0.85740897959616
      57     297      30     0.72399879397030     0.84455262385434     0.85725717203641
      57     305      31     0.74793731864046     0.84455262385434     0.88560179379010
      57     313      32     0.75058152762951     0.84455262385434     0.88873269282360
      57     321      33     0.72064572611131     0.84455262385434     0.85328694240875
      57     329      34     0.71179307911850     0.84455262385434     0.84280488747976
      57     337      35     0.71509754204508     0.84455262385434     0.84671756601880
      57     345      36     0.76309094899231     0.84455262385434     0.90354458376963
      57     353      37     0.76745499515093     0.84455262385434     0.90871187120159
      57     361      38     0.71380365990026     0.84455262385434     0.84518553342790
      57     369      39     0.69353327743717     0.84455262385434     0.82118420788515
      57     377      40     0.69609297174134     0.84455262385434     0.82421503655333
      57     385      41     0.76341803271375     0.84455262385434     0.90393187014169
      57     393      42     0.80846658229882     0.84455262385434     0.95727200350068
